grid_id,region,latitude,longitude,timestamp,resolution_km,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,soil_moisture_0_to_7cm,vpd,fire_weather_index,fuel_model_fbfm40,canopy_cover_pct,vegetation_type,ndvi,elevation_m,slope_degrees,aspect_degrees,active_fire_count,mean_frp,median_frp,max_confidence,nearest_fire_distance_km,fire_detected_binary,days_since_last_precipitation,cumulative_wind_run_24h,drought_index_proxy,data_quality_flag,dominant_fuel_fraction,date
82444ffffffffff,texas,33.377732,-93.220777,2025-06-09 00:00:00+00:00,64,23.020833333333332,79.25,10.7,178.29155760389827,0.0,,,2.8111722,186.0,42.83561161760016,9322.0,0.6787873080441594,138.06035124479612,0.477986351872019,146.75799970937743,10.0,3.614,3.495,60.0,-1.0,1.0,,256.8,0.5028935185185186,0,0.1738571004387942,2025-06-09
822657fffffffff,texas,38.460991,-93.358457,2025-06-09 00:00:00+00:00,64,19.304166666666667,83.83333333333333,19.175,161.96373313684757,0.0,,,3.593194,102.0,21.60777519086036,7977.0,0.560124647777013,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,460.2000000000001,0.4822453703703704,5,0.3704044615301315,2025-06-09
824887fffffffff,texas,27.945084,-99.915168,2025-06-09 00:00:00+00:00,64,28.0875,58.666666666666664,29.45,135.91641808154222,0.0,,,11.429138,122.0,-1724.6619929038602,7390.0,0.3852557175253624,282.59986105915675,0.6644194126409448,104.39314419962356,18.0,5.399444444444445,5.18,64.0,-1.0,1.0,,706.7999999999998,0.5310416666666666,0,0.6824111386650135,2025-06-09
8248dffffffffff,texas,35.480263,-106.211183,2025-06-09 00:00:00+00:00,64,11.7375,27.958333333333332,27.808333333333337,275.2420614905092,0.0,,,13.050938,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,,667.4000000000001,0.4402083333333333,0,0.3155244076332635,2025-06-09
8226d7fffffffff,texas,35.756503,-102.472479,2025-06-09 00:00:00+00:00,64,17.520833333333332,24.166666666666668,22.441666666666663,74.81609452561554,0.0,,,13.585907,102.0,0.4521605095801476,7149.0,0.353569455479638,1201.9536158440417,0.5829082549868139,108.88360409163772,0.0,0.0,0.0,0.0,-1.0,0.0,,538.6000000000001,0.472337962962963,0,0.5549544215673264,2025-06-09
82268ffffffffff,texas,38.200356,-104.687888,2025-06-09 00:00:00+00:00,64,10.341666666666669,27.375,23.787500000000005,306.7526069415278,0.0,,,10.676314,102.0,9.896655829075709,7149.0,0.3295847854744525,1870.0,0.7417188882827759,253.7266900645681,0.0,0.0,0.0,0.0,-1.0,0.0,,570.9000000000001,0.4324537037037037,0,0.4708091843534804,2025-06-09
8226f7fffffffff,texas,38.410759,-100.863705,2025-06-09 00:00:00+00:00,64,12.758333333333333,33.916666666666664,36.75,324.70367620968244,0.0,,,17.046915,102.0,0.1212121212121212,7964.0,0.3926072070942614,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,882.0,0.4458796296296296,5,0.4797809172809172,2025-06-09
8226dffffffffff,texas,33.245943,-100.367086,2025-06-09 00:00:00+00:00,64,22.179166666666664,68.08333333333333,22.76666666666667,186.45154767863175,0.0,,,6.3581495,93.0,1.1786148238153098,7111.0,0.3680278488473217,635.225531738119,0.4401885489365237,104.101260444352,18.0,1.656111111111111,1.28,60.0,-1.0,1.0,,546.4000000000001,0.4982175925925925,0,0.2788214890280504,2025-06-09
82489ffffffffff,texas,30.687215,-98.368984,2025-06-09 00:00:00+00:00,64,23.34166666666667,74.875,22.100000000000005,158.41641808154222,0.0,,,6.0847826,102.0,11.115706873086085,7383.0,0.4953184868376821,356.84486315207454,0.5905317859744168,113.13109519609824,39.0,10.163953846153849,6.6,90.0,-1.0,1.0,,530.4000000000001,0.5046759259259259,0,0.4819560224566179,2025-06-09
82488ffffffffff,texas,30.502533,-101.91231,2025-06-09 00:00:00+00:00,64,22.695833333333336,66.75,18.425,138.45645388031588,0.0,,,5.1639442,122.0,-44.7549307814194,7100.0,0.2721450360143873,815.6398778186671,1.0295122780772077,98.27815378841468,24.0,1.3475,1.0,60.0,-1.0,1.0,,442.2000000000001,0.501087962962963,0,0.2538226299694189,2025-06-09
8226cffffffffff,texas,33.36367,-96.761442,2025-06-09 00:00:00+00:00,64,23.6125,78.25,27.479166666666668,177.23505103512008,0.0,,,7.171142,102.0,13.296982721933782,9825.0,0.5295597643011657,220.25173158561108,0.4154425235266893,128.19017858179456,1.0,3.26,3.26,30.0,-1.0,1.0,,659.5,0.5061805555555556,0,0.3949910630691974,2025-06-09
8248d7fffffffff,texas,33.020613,-104.010386,2025-06-09 00:00:00+00:00,64,20.275,22.583333333333332,14.4,268.31385665828304,0.0,,,10.911035,101.0,1.3807642712405592,7121.0,0.2698701401116482,1281.866276392144,0.8060236582607538,116.36715586649017,26.0,2.0,0.915,60.0,-1.0,1.0,,345.6000000000001,0.4876388888888889,0,0.2786192357287594,2025-06-09
8248c7fffffffff,texas,32.686726,-107.662249,2025-06-09 00:00:00+00:00,64,17.170833333333334,23.458333333333332,25.475,289.95248512054184,0.0,,,15.480094,101.0,2.905784114052953,7121.0,0.2247575601931588,1404.2319017046711,1.6133300024559996,244.55285096311823,2.0,1.235,1.235,60.0,-1.0,1.0,,611.4,0.4703935185185185,0,0.3015012935161231,2025-06-09
824447fffffffff,texas,30.769735,-91.458505,2025-06-09 00:00:00+00:00,64,23.895833333333332,83.41666666666667,14.075,138.45645388031588,0.0,,,2.9780843,182.0,-166.02397373115335,9322.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,337.8,0.5077546296296296,5,0.1982125055062249,2025-06-09
82269ffffffffff,texas,37.863444,-108.515457,2025-06-09 00:00:00+00:00,64,1.3875,45.333333333333336,16.7375,348.4324407135064,0.0,,,4.282499,122.0,12.471711776953018,7016.0,0.2912751428115179,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,401.7000000000001,0.3827083333333332,5,0.2863522524969071,2025-06-09
8226e7fffffffff,texas,38.496006,-97.076629,2025-06-09 00:00:00+00:00,64,16.233333333333334,69.66666666666667,27.5625,220.59628870706655,0.0,,,7.6057525,93.0,3.0270287265372,7964.0,0.4939195282665486,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,661.5,0.4651851851851852,5,0.38474276072398,2025-06-09
8226d7fffffffff,texas,35.756503,-102.472479,2025-06-10 00:00:00+00:00,64,17.520833333333332,24.166666666666668,22.441666666666663,74.81609452561554,0.0,,,13.585907,102.0,0.4521605095801476,7149.0,0.353569455479638,1201.9536158440417,0.5829082549868139,108.88360409163772,0.0,0.0,0.0,0.0,-1.0,0.0,,538.6000000000001,0.472337962962963,0,0.5549544215673264,2025-06-10
8248dffffffffff,texas,35.480263,-106.211183,2025-06-10 00:00:00+00:00,64,11.7375,27.958333333333332,27.808333333333337,275.2420614905092,0.0,,,13.050938,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,,667.4000000000001,0.4402083333333333,0,0.3155244076332635,2025-06-10
824887fffffffff,texas,27.945084,-99.915168,2025-06-10 00:00:00+00:00,64,28.0875,58.666666666666664,29.45,135.91641808154222,0.0,,,11.429138,122.0,-1724.6619929038602,7390.0,0.3852557175253624,282.59986105915675,0.6644194126409448,104.39314419962356,15.0,2.2746666666666666,1.0,60.0,-1.0,1.0,,706.7999999999998,0.5310416666666666,0,0.6824111386650135,2025-06-10
822657fffffffff,texas,38.460991,-93.358457,2025-06-10 00:00:00+00:00,64,19.304166666666667,83.83333333333333,19.175,161.96373313684757,0.0,,,3.593194,102.0,21.60777519086036,7977.0,0.560124647777013,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,460.2000000000001,0.4822453703703704,5,0.3704044615301315,2025-06-10
8226c7fffffffff,texas,35.91523,-98.755732,2025-06-10 00:00:00+00:00,64,20.445833333333333,65.54166666666667,27.554166666666664,186.0125468970581,0.0,,,7.897553,102.0,2.7811592845772077,7132.0,0.4569416160114119,496.4544092251923,0.4678492695592915,117.54933938683097,0.0,0.0,0.0,0.0,-1.0,0.0,,661.3,0.488587962962963,0,0.4221369042045135,2025-06-10
8226effffffffff,texas,35.959293,-95.0915,2025-06-10 00:00:00+00:00,64,22.316666666666663,77.33333333333333,18.0875,183.6780515862267,0.0,,,4.5262733,102.0,27.959404340052885,7977.0,0.601300045575405,274.2724813742704,1.002921639459656,231.12347413595668,47.0,3.5246808510638297,2.85,68.0,-1.0,1.0,,434.1000000000001,0.4989814814814814,0,0.3843955079275016,2025-06-10
82265ffffffffff,texas,35.894607,-91.507791,2025-06-10 00:00:00+00:00,64,23.041666666666668,75.54166666666667,19.1,183.6961793398863,0.0,,,5.115232,93.0,31.92860397657179,7994.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,458.4000000000001,0.5030092592592592,5,0.2534536603798749,2025-06-10
82268ffffffffff,texas,38.200356,-104.687888,2025-06-10 00:00:00+00:00,64,10.341666666666669,27.375,23.787500000000005,306.7526069415278,0.0,,,10.676314,102.0,9.896655829075709,7149.0,0.3295847854744525,1870.0,0.7417188882827759,253.7266900645681,0.0,0.0,0.0,0.0,-1.0,0.0,,570.9000000000001,0.4324537037037037,0,0.4708091843534804,2025-06-10
82444ffffffffff,texas,33.377732,-93.220777,2025-06-10 00:00:00+00:00,64,23.020833333333332,79.25,10.7,178.29155760389827,0.0,,,2.8111722,186.0,42.83561161760016,9322.0,0.6787873080441594,138.06035124479612,0.477986351872019,146.75799970937743,12.0,1.6425,0.98,62.0,-1.0,1.0,,256.8,0.5028935185185186,0,0.1738571004387942,2025-06-10
82446ffffffffff,texas,30.774742,-94.876334,2025-06-10 00:00:00+00:00,64,24.8125,77.45833333333333,13.0625,171.08371275277776,0.0,,,3.633225,102.0,-243.42704412150923,7997.0,0.6350458583540546,71.93223911704798,0.2787563910698214,128.58357476252678,26.0,1.535,1.105,60.0,-1.0,1.0,,313.5,0.5128472222222222,0,0.2517294518621837,2025-06-10
8248c7fffffffff,texas,32.686726,-107.662249,2025-06-10 00:00:00+00:00,64,17.170833333333334,23.458333333333332,25.475,289.95248512054184,0.0,,,15.480094,101.0,2.905784114052953,7121.0,0.2247575601931588,1404.2319017046711,1.6133300024559996,244.55285096311823,0.0,0.0,0.0,0.0,-1.0,0.0,,611.4,0.4703935185185185,0,0.3015012935161231,2025-06-10
8226e7fffffffff,texas,38.496006,-97.076629,2025-06-10 00:00:00+00:00,64,16.233333333333334,69.66666666666667,27.5625,220.59628870706655,0.0,,,7.6057525,93.0,3.0270287265372,7964.0,0.4939195282665486,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,661.5,0.4651851851851852,5,0.38474276072398,2025-06-10
824447fffffffff,texas,30.769735,-91.458505,2025-06-10 00:00:00+00:00,64,23.895833333333332,83.41666666666667,14.075,138.45645388031588,0.0,,,2.9780843,182.0,-166.02397373115335,9322.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,337.8,0.5077546296296296,5,0.1982125055062249,2025-06-10
8226f7fffffffff,texas,38.410759,-100.863705,2025-06-10 00:00:00+00:00,64,12.758333333333333,33.916666666666664,36.75,324.70367620968244,0.0,,,17.046915,102.0,0.1212121212121212,7964.0,0.3926072070942614,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,882.0,0.4458796296296296,5,0.4797809172809172,2025-06-10
8248d7fffffffff,texas,33.020613,-104.010386,2025-06-10 00:00:00+00:00,64,20.275,22.583333333333332,14.4,268.31385665828304,0.0,,,10.911035,101.0,1.3807642712405592,7121.0,0.2698701401116482,1281.866276392144,0.8060236582607538,116.36715586649017,7.0,1.3314285714285714,0.88,60.0,-1.0,1.0,,345.6000000000001,0.4876388888888889,0,0.2786192357287594,2025-06-10
82269ffffffffff,texas,37.863444,-108.515457,2025-06-10 00:00:00+00:00,64,1.3875,45.333333333333336,16.7375,348.4324407135064,0.0,,,4.282499,122.0,12.471711776953018,7016.0,0.2912751428115179,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,401.7000000000001,0.3827083333333332,5,0.2863522524969071,2025-06-10
82488ffffffffff,texas,30.502533,-101.91231,2025-06-10 00:00:00+00:00,64,22.695833333333336,66.75,18.425,138.45645388031588,0.0,,,5.1639442,122.0,-44.7549307814194,7100.0,0.2721450360143873,815.6398778186671,1.0295122780772077,98.27815378841468,8.0,11.063937499999962,10.73,100.0,-1.0,1.0,,442.2000000000001,0.501087962962963,0,0.2538226299694189,2025-06-10
82489ffffffffff,texas,30.687215,-98.368984,2025-06-10 00:00:00+00:00,64,23.34166666666667,74.875,22.100000000000005,158.41641808154222,0.0,,,6.0847826,102.0,11.115706873086085,7383.0,0.4953184868376821,356.84486315207454,0.5905317859744168,113.13109519609824,33.0,6.135151515151516,4.14,76.0,-1.0,1.0,,530.4000000000001,0.5046759259259259,0,0.4819560224566179,2025-06-10
8226dffffffffff,texas,33.245943,-100.367086,2025-06-10 00:00:00+00:00,64,22.179166666666664,68.08333333333333,22.76666666666667,186.45154767863175,0.0,,,6.3581495,93.0,1.1786148238153098,7111.0,0.3680278488473217,635.225531738119,0.4401885489365237,104.101260444352,0.0,0.0,0.0,0.0,-1.0,0.0,,546.4000000000001,0.4982175925925925,0,0.2788214890280504,2025-06-10
8226cffffffffff,texas,33.36367,-96.761442,2025-06-10 00:00:00+00:00,64,23.6125,78.25,27.479166666666668,177.23505103512008,0.0,,,7.171142,102.0,13.296982721933782,9825.0,0.5295597643011657,220.25173158561108,0.4154425235266893,128.19017858179456,3.0,0.8133333333333334,0.84,60.0,-1.0,1.0,,659.5,0.5061805555555556,0,0.3949910630691974,2025-06-10
82265ffffffffff,texas,35.894607,-91.507791,2025-06-11 00:00:00+00:00,64,23.041666666666668,75.54166666666667,19.1,183.6961793398863,0.0,,,5.115232,93.0,31.92860397657179,7994.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,458.4000000000001,0.5030092592592592,5,0.2534536603798749,2025-06-11
82268ffffffffff,texas,38.200356,-104.687888,2025-06-11 00:00:00+00:00,64,10.341666666666669,27.375,23.787500000000005,306.7526069415278,0.0,,,10.676314,102.0,9.896655829075709,7149.0,0.3295847854744525,1870.0,0.7417188882827759,253.7266900645681,0.0,0.0,0.0,0.0,-1.0,0.0,,570.9000000000001,0.4324537037037037,0,0.4708091843534804,2025-06-11
8226d7fffffffff,texas,35.756503,-102.472479,2025-06-11 00:00:00+00:00,64,17.520833333333332,24.166666666666668,22.441666666666663,74.81609452561554,0.0,,,13.585907,102.0,0.4521605095801476,7149.0,0.353569455479638,1201.9536158440417,0.5829082549868139,108.88360409163772,9.0,1.2633333333333334,1.12,60.0,-1.0,1.0,,538.6000000000001,0.472337962962963,0,0.5549544215673264,2025-06-11
8248dffffffffff,texas,35.480263,-106.211183,2025-06-11 00:00:00+00:00,64,11.7375,27.958333333333332,27.808333333333337,275.2420614905092,0.0,,,13.050938,102.0,9.457591294762498,7149.0,0.3006069684305574,1990.3201531072832,1.950011058751309,133.21197719890444,0.0,0.0,0.0,0.0,-1.0,0.0,,667.4000000000001,0.4402083333333333,0,0.3155244076332635,2025-06-11
824887fffffffff,texas,27.945084,-99.915168,2025-06-11 00:00:00+00:00,64,28.0875,58.666666666666664,29.45,135.91641808154222,0.0,,,11.429138,122.0,-1724.6619929038602,7390.0,0.3852557175253624,282.59986105915675,0.6644194126409448,104.39314419962356,8.0,171.6973937500001,12.8,60.0,-1.0,1.0,,706.7999999999998,0.5310416666666666,0,0.6824111386650135,2025-06-11
8226c7fffffffff,texas,35.91523,-98.755732,2025-06-11 00:00:00+00:00,64,20.445833333333333,65.54166666666667,27.554166666666664,186.0125468970581,0.0,,,7.897553,102.0,2.7811592845772077,7132.0,0.4569416160114119,496.4544092251923,0.4678492695592915,117.54933938683097,0.0,0.0,0.0,0.0,-1.0,0.0,,661.3,0.488587962962963,0,0.4221369042045135,2025-06-11
82444ffffffffff,texas,33.377732,-93.220777,2025-06-11 00:00:00+00:00,64,23.020833333333332,79.25,10.7,178.29155760389827,0.0,,,2.8111722,186.0,42.83561161760016,9322.0,0.6787873080441594,138.06035124479612,0.477986351872019,146.75799970937743,2.0,1.005,1.005,60.0,-1.0,1.0,,256.8,0.5028935185185186,0,0.1738571004387942,2025-06-11
8226effffffffff,texas,35.959293,-95.0915,2025-06-11 00:00:00+00:00,64,22.316666666666663,77.33333333333333,18.0875,183.6780515862267,0.0,,,4.5262733,102.0,27.959404340052885,7977.0,0.601300045575405,274.2724813742704,1.002921639459656,231.12347413595668,13.0,0.9523076923076922,0.76,60.0,-1.0,1.0,,434.1000000000001,0.4989814814814814,0,0.3843955079275016,2025-06-11
822657fffffffff,texas,38.460991,-93.358457,2025-06-11 00:00:00+00:00,64,19.304166666666667,83.83333333333333,19.175,161.96373313684757,0.0,,,3.593194,102.0,21.60777519086036,7977.0,0.560124647777013,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,460.2000000000001,0.4822453703703704,5,0.3704044615301315,2025-06-11
82446ffffffffff,texas,30.774742,-94.876334,2025-06-11 00:00:00+00:00,64,24.8125,77.45833333333333,13.0625,171.08371275277776,0.0,,,3.633225,102.0,-243.42704412150923,7997.0,0.6350458583540546,71.93223911704798,0.2787563910698214,128.58357476252678,15.0,1.934,1.29,69.0,-1.0,1.0,,313.5,0.5128472222222222,0,0.2517294518621837,2025-06-11
82269ffffffffff,texas,37.863444,-108.515457,2025-06-11 00:00:00+00:00,64,1.3875,45.333333333333336,16.7375,348.4324407135064,0.0,,,4.282499,122.0,12.471711776953018,7016.0,0.2912751428115179,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,401.7000000000001,0.3827083333333332,5,0.2863522524969071,2025-06-11
8226e7fffffffff,texas,38.496006,-97.076629,2025-06-11 00:00:00+00:00,64,16.233333333333334,69.66666666666667,27.5625,220.59628870706655,0.0,,,7.6057525,93.0,3.0270287265372,7964.0,0.4939195282665486,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,661.5,0.4651851851851852,5,0.38474276072398,2025-06-11
824447fffffffff,texas,30.769735,-91.458505,2025-06-11 00:00:00+00:00,64,23.895833333333332,83.41666666666667,14.075,138.45645388031588,0.0,,,2.9780843,182.0,-166.02397373115335,9322.0,,,,,0.0,0.0,0.0,0.0,-1.0,0.0,,337.8,0.5077546296296296,5,0.1982125055062249,2025-06-11
